,name,species,year,city,count
62383,CARSEY,dog,2017,Toronto,1.0
62384,CARTOUCHE,dog,2017,Toronto,1.0
62385,CARUCCIO,dog,2017,Toronto,1.0
62386,CARVER,dog,2017,Toronto,1.0
62387,CAS,dog,2017,Toronto,1.0
62388,CASANOVA F,dog,2017,Toronto,1.0
62389,CASEE,dog,2017,Toronto,1.0
62390,CASEY JEAN,dog,2017,Toronto,1.0
62391,CASPIAN,dog,2017,Toronto,1.0
62392,CASSEOPIA,dog,2017,Toronto,1.0
62393,CASSY,dog,2017,Toronto,1.0
62394,CASTANHO,dog,2017,Toronto,1.0
62395,CASTIEL,dog,2017,Toronto,1.0
62396,CASTORINA,dog,2017,Toronto,1.0
62397,CATALINA,dog,2017,Toronto,1.0
62398,CATCHER,dog,2017,Toronto,1.0
62399,CATHY,dog,2017,Toronto,1.0
62400,CAUA,dog,2017,Toronto,1.0
62401,CAULI,dog,2017,Toronto,1.0
62402,CAVAN,dog,2017,Toronto,1.0
62403,CAYDENCE,dog,2017,Toronto,1.0
62404,CAYE,dog,2017,Toronto,1.0
62405,CAYMAN,dog,2017,Toronto,1.0
62406,CAYMUS,dog,2017,Toronto,1.0
62407,CAYNAH,dog,2017,Toronto,1.0
62408,CCAMI,dog,2017,Toronto,1.0
62409,CEASER,dog,2017,Toronto,1.0
62410,CEBA,dog,2017,Toronto,1.0
62411,CEBU,dog,2017,Toronto,1.0
62412,CECILIA CEC,dog,2017,Toronto,1.0
62413,CECILY,dog,2017,Toronto,1.0
62414,CEDE,dog,2017,Toronto,1.0
62415,CEDILLE,dog,2017,Toronto,1.0
62416,CEIJAY,dog,2017,Toronto,1.0
62417,CEILEIDH,dog,2017,Toronto,1.0
62418,CEILIDH(KAYL,dog,2017,Toronto,1.0
62419,CEJD,dog,2017,Toronto,1.0
62420,CELLA,dog,2017,Toronto,1.0
62421,CELLO,dog,2017,Toronto,1.0
62422,CERBERUS,dog,2017,Toronto,1.0
62423,CERES,dog,2017,Toronto,1.0
62424,CESARE,dog,2017,Toronto,1.0
62425,CESARINA,dog,2017,Toronto,1.0
62426,CESIE,dog,2017,Toronto,1.0
62427,CEZAR,dog,2017,Toronto,1.0
62428,CHA SIU BAO,dog,2017,Toronto,1.0
62429,CHA-MI,dog,2017,Toronto,1.0
62430,CHABELLA,dog,2017,Toronto,1.0
62431,CHACE,dog,2017,Toronto,1.0
62432,CHACO,dog,2017,Toronto,1.0
62433,CHAD,dog,2017,Toronto,1.0
62434,CHADAU,dog,2017,Toronto,1.0
62435,CHAI CHAI,dog,2017,Toronto,1.0
62436,CHAI HASHTAG,dog,2017,Toronto,1.0
62437,CHAIKA,dog,2017,Toronto,1.0
62438,CHAILO,dog,2017,Toronto,1.0
62439,CHAIYA,dog,2017,Toronto,1.0
62440,CHAKA,dog,2017,Toronto,1.0
62441,CHALICE,dog,2017,Toronto,1.0
62442,CHALKY,dog,2017,Toronto,1.0
62443,CHALLENGER,dog,2017,Toronto,1.0
62444,CHALLO,dog,2017,Toronto,1.0
62445,CHALO,dog,2017,Toronto,1.0
62446,CHALUPA,dog,2017,Toronto,1.0
62447,CHAME,dog,2017,Toronto,1.0
62448,CHAMPERS,dog,2017,Toronto,1.0
62449,CHANCE (2),dog,2017,Toronto,1.0
62450,CHANCELOR,dog,2017,Toronto,1.0
62451,CHANCEY,dog,2017,Toronto,1.0
62452,CHANCHA,dog,2017,Toronto,1.0
62453,CHANCHIE,dog,2017,Toronto,1.0
62454,CHANCHITO,dog,2017,Toronto,1.0
62455,CHANCIE,dog,2017,Toronto,1.0
62456,CHANCILLOR,dog,2017,Toronto,1.0
62457,CHANDIKA,dog,2017,Toronto,1.0
62458,CHANELL,dog,2017,Toronto,1.0
62459,CHANELLE,dog,2017,Toronto,1.0
62460,CHANELLI,dog,2017,Toronto,1.0
62461,CHANGIZ,dog,2017,Toronto,1.0
62462,CHANNA,dog,2017,Toronto,1.0
62463,CHANSA,dog,2017,Toronto,1.0
62464,CHANTAL,dog,2017,Toronto,1.0
62465,CHANTEL,dog,2017,Toronto,1.0
62466,CHANTELLE,dog,2017,Toronto,1.0
62467,CHANTY,dog,2017,Toronto,1.0
62468,CHAOC,dog,2017,Toronto,1.0
62469,CHAPARO,dog,2017,Toronto,1.0
62470,CHAPMAN,dog,2017,Toronto,1.0
62471,CHAPO,dog,2017,Toronto,1.0
62472,CHAPPIE,dog,2017,Toronto,1.0
62473,CHAPS,dog,2017,Toronto,1.0
62474,CHAR,dog,2017,Toronto,1.0
62475,CHARCO,dog,2017,Toronto,1.0
62476,CHARGER,dog,2017,Toronto,1.0
62477,CHARKIE,dog,2017,Toronto,1.0
62478,CHARKY,dog,2017,Toronto,1.0
62479,CHARLEIGH,dog,2017,Toronto,1.0
62480,CHARLEMAGNE,dog,2017,Toronto,1.0
62481,CHARLENE,dog,2017,Toronto,1.0
62482,CHARLIE BEAR,dog,2017,Toronto,1.0
62483,CHARLIE BROW,dog,2017,Toronto,1.0
62484,CHARLIE II,dog,2017,Toronto,1.0
62485,CHARLIE ROSE,dog,2017,Toronto,1.0
62486,CHARLO,dog,2017,Toronto,1.0
62487,CHARLOT,dog,2017,Toronto,1.0
62488,CHARLOTIE,dog,2017,Toronto,1.0
62489,CHARLTON,dog,2017,Toronto,1.0
62490,CHARMS,dog,2017,Toronto,1.0
62491,CHARO,dog,2017,Toronto,1.0
62492,CHASER,dog,2017,Toronto,1.0
62493,CHASITY,dog,2017,Toronto,1.0
62494,CHASSIS,dog,2017,Toronto,1.0
62495,CHATITA,dog,2017,Toronto,1.0
62496,CHAUCER,dog,2017,Toronto,1.0
62497,CHAUSSETTE,dog,2017,Toronto,1.0
62498,CHAVETT,dog,2017,Toronto,1.0
62499,CHAYA,dog,2017,Toronto,1.0
62500,CHAZZY,dog,2017,Toronto,1.0
62501,CHEAKA,dog,2017,Toronto,1.0
62502,CHEAKUR,dog,2017,Toronto,1.0
62503,CHEATER,dog,2017,Toronto,1.0
62504,CHECKER,dog,2017,Toronto,1.0
62505,CHEDO,dog,2017,Toronto,1.0
62506,CHEECHA,dog,2017,Toronto,1.0
62507,CHEECHIE,dog,2017,Toronto,1.0
62508,CHEECHKA,dog,2017,Toronto,1.0
62509,CHEEKA,dog,2017,Toronto,1.0
62510,CHEEKY BABY,dog,2017,Toronto,1.0
62511,CHEERIO,dog,2017,Toronto,1.0
62512,CHEERS,dog,2017,Toronto,1.0
62513,CHEEVER,dog,2017,Toronto,1.0
62514,CHEEWEE,dog,2017,Toronto,1.0
62515,CHEEZA,dog,2017,Toronto,1.0
62516,CHEF,dog,2017,Toronto,1.0
62517,CHEKA,dog,2017,Toronto,1.0
62518,CHELL,dog,2017,Toronto,1.0
62519,CHELLA,dog,2017,Toronto,1.0
62520,CHELSEA ROSE,dog,2017,Toronto,1.0
62521,CHELSEY,dog,2017,Toronto,1.0
62522,CHELSIE,dog,2017,Toronto,1.0
62523,CHEN,dog,2017,Toronto,1.0
62524,CHENCHO,dog,2017,Toronto,1.0
62525,CHENEY,dog,2017,Toronto,1.0
62526,CHENGIS,dog,2017,Toronto,1.0
62527,CHENTO,dog,2017,Toronto,1.0
62528,CHER,dog,2017,Toronto,1.0
62529,CHERI,dog,2017,Toronto,1.0
62530,CHERISH,dog,2017,Toronto,1.0
62531,CHEROKEE,dog,2017,Toronto,1.0
62532,CHERRY-LILLY,dog,2017,Toronto,1.0
62533,CHESSIE,dog,2017,Toronto,1.0
62534,CHETTO,dog,2017,Toronto,1.0
62535,CHEVALIER,dog,2017,Toronto,1.0
62536,CHEVI,dog,2017,Toronto,1.0
62537,CHEVVY,dog,2017,Toronto,1.0
62538,CHEVYSHEEVA,dog,2017,Toronto,1.0
62539,CHEWBAKKA,dog,2017,Toronto,1.0
62540,CHEWIE 8960,dog,2017,Toronto,1.0
62541,CHEYNE,dog,2017,Toronto,1.0
62542,CHIBA,dog,2017,Toronto,1.0
62543,CHIBBY,dog,2017,Toronto,1.0
62544,CHICA MALA,dog,2017,Toronto,1.0
62545,CHICALOCA,dog,2017,Toronto,1.0
62546,CHICCA,dog,2017,Toronto,1.0
62547,CHICHE,dog,2017,Toronto,1.0
62548,CHICHIS,dog,2017,Toronto,1.0
62549,CHICITO,dog,2017,Toronto,1.0
62550,CHICK PEA,dog,2017,Toronto,1.0
62551,CHICLAS,dog,2017,Toronto,1.0
62552,CHICLET,dog,2017,Toronto,1.0
62553,CHICO 2,dog,2017,Toronto,1.0
62554,CHICO BUDDY,dog,2017,Toronto,1.0
62555,CHICO MANUEL,dog,2017,Toronto,1.0
62556,CHICO-BELLO,dog,2017,Toronto,1.0
62557,CHICOCA,dog,2017,Toronto,1.0
62558,CHICOO,dog,2017,Toronto,1.0
62559,CHIKA,dog,2017,Toronto,1.0
62560,CHIKITO,dog,2017,Toronto,1.0
62561,CHILBOK,dog,2017,Toronto,1.0
62562,CHILI DAVIS,dog,2017,Toronto,1.0
62563,CHILISANCHE,dog,2017,Toronto,1.0
62564,CHILLY DOGG,dog,2017,Toronto,1.0
62565,CHIMI,dog,2017,Toronto,1.0
62566,CHIMMIE,dog,2017,Toronto,1.0
62567,CHINDI,dog,2017,Toronto,1.0
62568,CHING CHING,dog,2017,Toronto,1.0
62569,CHININA,dog,2017,Toronto,1.0
62570,CHINNU,dog,2017,Toronto,1.0
62571,CHINTA,dog,2017,Toronto,1.0
62572,CHIPMUNK,dog,2017,Toronto,1.0
62573,CHIPO,dog,2017,Toronto,1.0
62574,CHIQUA,dog,2017,Toronto,1.0
62575,CHIQUITINA,dog,2017,Toronto,1.0
62576,CHISTA,dog,2017,Toronto,1.0
62577,CHITA,dog,2017,Toronto,1.0
62578,CHLOE 2,dog,2017,Toronto,1.0
62579,CHLOE JAYS,dog,2017,Toronto,1.0
62580,CHLOE MADISO,dog,2017,Toronto,1.0
62581,CHLOE TRAN,dog,2017,Toronto,1.0
62582,CHLOEE,dog,2017,Toronto,1.0
62583,CHLOEMADISEN,dog,2017,Toronto,1.0
62584,CHOBE,dog,2017,Toronto,1.0
62585,CHOBEE,dog,2017,Toronto,1.0
62586,CHOC,dog,2017,Toronto,1.0
62587,CHOCA,dog,2017,Toronto,1.0
62588,CHOI CHOI,dog,2017,Toronto,1.0
62589,CHOKKA,dog,2017,Toronto,1.0
62590,CHOKO,dog,2017,Toronto,1.0
62591,CHOLE,dog,2017,Toronto,1.0
62592,CHOMPS,dog,2017,Toronto,1.0
62593,CHOMPSKY,dog,2017,Toronto,1.0
62594,CHOO CHOO,dog,2017,Toronto,1.0
62595,CHOOCH,dog,2017,Toronto,1.0
62596,CHORONG,dog,2017,Toronto,1.0
62597,CHORRI,dog,2017,Toronto,1.0
62598,CHOTU,dog,2017,Toronto,1.0
62599,CHOURICO,dog,2017,Toronto,1.0
62600,CHOW,dog,2017,Toronto,1.0
62601,CHOWCHOW,dog,2017,Toronto,1.0
62602,CHOYA,dog,2017,Toronto,1.0
62603,CHRISTAL,dog,2017,Toronto,1.0
62604,CHRISTER,dog,2017,Toronto,1.0
62605,CHRYSTAL,dog,2017,Toronto,1.0
62606,CHU CHA,dog,2017,Toronto,1.0
62607,CHUB CHUB,dog,2017,Toronto,1.0
62608,CHUBBERS,dog,2017,Toronto,1.0
62609,CHUBBSY,dog,2017,Toronto,1.0
62610,CHUBS,dog,2017,Toronto,1.0
62611,CHUBUSZ,dog,2017,Toronto,1.0
62612,CHUBY,dog,2017,Toronto,1.0
62613,CHUCHI,dog,2017,Toronto,1.0
62614,CHUCHUBINHA,dog,2017,Toronto,1.0
62615,CHUCK NORRIS,dog,2017,Toronto,1.0
62616,CHUCKLES,dog,2017,Toronto,1.0
62617,CHUFI,dog,2017,Toronto,1.0
62618,CHUG (ANGUS),dog,2017,Toronto,1.0
62619,CHUI,dog,2017,Toronto,1.0
62620,CHUIE,dog,2017,Toronto,1.0
62621,CHUKU,dog,2017,Toronto,1.0
62622,CHULA BOBBI,dog,2017,Toronto,1.0
62623,CHUMI,dog,2017,Toronto,1.0
62624,CHUMLY,dog,2017,Toronto,1.0
62625,CHUMMY,dog,2017,Toronto,1.0
62626,CHUMY,dog,2017,Toronto,1.0
62627,CHUPA,dog,2017,Toronto,1.0
62628,CHUPCHIA,dog,2017,Toronto,1.0
62629,CHURCHILL,dog,2017,Toronto,1.0
62630,CHUSHA,dog,2017,Toronto,1.0
62631,CHUWE,dog,2017,Toronto,1.0
62632,CHUYA,dog,2017,Toronto,1.0
62633,CHYNA,dog,2017,Toronto,1.0
62634,CI BACH,dog,2017,Toronto,1.0
62635,CI CI,dog,2017,Toronto,1.0
62636,CIA,dog,2017,Toronto,1.0
62637,CIACCONA,dog,2017,Toronto,1.0
62638,CIBO,dog,2017,Toronto,1.0
62639,CIDER,dog,2017,Toronto,1.0
62640,CIELLO,dog,2017,Toronto,1.0
62641,CIELO,dog,2017,Toronto,1.0
62642,CIFRA,dog,2017,Toronto,1.0
62643,CIGO,dog,2017,Toronto,1.0
62644,CILLA,dog,2017,Toronto,1.0
62645,CIMA,dog,2017,Toronto,1.0
62646,CINAMMON,dog,2017,Toronto,1.0
62647,CINCO,dog,2017,Toronto,1.0
62648,CINDER ELLA,dog,2017,Toronto,1.0
62649,CINDER SANDY,dog,2017,Toronto,1.0
62650,CINDERELLA,dog,2017,Toronto,1.0
62651,CINDI,dog,2017,Toronto,1.0
62652,CINDU,dog,2017,Toronto,1.0
62653,CINDY LOU,dog,2017,Toronto,1.0
62654,CINEMA,dog,2017,Toronto,1.0
62655,CINNABON,dog,2017,Toronto,1.0
62656,CINNI,dog,2017,Toronto,1.0
62657,CINOO,dog,2017,Toronto,1.0
62658,CINZA,dog,2017,Toronto,1.0
62659,CIO CIOSAN,dog,2017,Toronto,1.0
62660,CIRCLE,dog,2017,Toronto,1.0
62661,CIRILO,dog,2017,Toronto,1.0
62662,CIRNI,dog,2017,Toronto,1.0
62663,CIRO,dog,2017,Toronto,1.0
62664,CIROC,dog,2017,Toronto,1.0
62665,CIRRUS,dog,2017,Toronto,1.0
62666,CITA,dog,2017,Toronto,1.0
62667,CITO,dog,2017,Toronto,1.0
62668,CITRA,dog,2017,Toronto,1.0
62669,CITRON,dog,2017,Toronto,1.0
62670,CITYSLICKER,dog,2017,Toronto,1.0
62671,CLAE,dog,2017,Toronto,1.0
62672,CLANCYTHOMAS,dog,2017,Toronto,1.0
62673,CLAPTON,dog,2017,Toronto,1.0
62674,CLARABELLE,dog,2017,Toronto,1.0
62675,CLARISE,dog,2017,Toronto,1.0
62676,CLARKE KENT,dog,2017,Toronto,1.0
62677,CLARY,dog,2017,Toronto,1.0
62678,CLAUDE,dog,2017,Toronto,1.0
62679,CLAYBY,dog,2017,Toronto,1.0
62680,CLEAR,dog,2017,Toronto,1.0
62681,CLEARANCE,dog,2017,Toronto,1.0
62682,CLEM,dog,2017,Toronto,1.0
62683,CLEMENTINE 2,dog,2017,Toronto,1.0
62684,CLEMINTINE,dog,2017,Toronto,1.0
62685,CLEMONS,dog,2017,Toronto,1.0
62686,CLEO/DE DE,dog,2017,Toronto,1.0
62687,CLICQUOT,dog,2017,Toronto,1.0
62688,CLIFF,dog,2017,Toronto,1.0
62689,CLINTE,dog,2017,Toronto,1.0
62690,CLINTON,dog,2017,Toronto,1.0
62691,CLIO,dog,2017,Toronto,1.0
62692,CLOUDY,dog,2017,Toronto,1.0
62693,CLOUDY BAY,dog,2017,Toronto,1.0
62694,CLOWEY,dog,2017,Toronto,1.0
62695,CO-CO,dog,2017,Toronto,1.0
62696,COALBY,dog,2017,Toronto,1.0
62697,COALTON,dog,2017,Toronto,1.0
62698,COBA,dog,2017,Toronto,1.0
62699,COBBIE,dog,2017,Toronto,1.0
62700,COBRA,dog,2017,Toronto,1.0
62701,COBY FUNG,dog,2017,Toronto,1.0
62702,COCACOLA,dog,2017,Toronto,1.0
62703,COCO BARBE,dog,2017,Toronto,1.0
62704,COCO BEAR,dog,2017,Toronto,1.0
62705,COCO BELLE,dog,2017,Toronto,1.0
62706,COCO CHO,dog,2017,Toronto,1.0
62707,COCO LI,dog,2017,Toronto,1.0
62708,COCO LOU,dog,2017,Toronto,1.0
62709,COCO PUFF,dog,2017,Toronto,1.0
62710,COCO PUFFS,dog,2017,Toronto,1.0
62711,COCO TASS,dog,2017,Toronto,1.0
62712,COCOA BEAR,dog,2017,Toronto,1.0
62713,COCOA CHANEL,dog,2017,Toronto,1.0
62714,COCOBEANE,dog,2017,Toronto,1.0
62715,COCOBEAR,dog,2017,Toronto,1.0
62716,COCOLINO,dog,2017,Toronto,1.0
62717,CODE,dog,2017,Toronto,1.0
62718,CODY DUPUIS,dog,2017,Toronto,1.0
62719,CODY G,dog,2017,Toronto,1.0
62720,COEY,dog,2017,Toronto,1.0
62721,COGNAC,dog,2017,Toronto,1.0
62722,COHEN,dog,2017,Toronto,1.0
62723,COIMBRA,dog,2017,Toronto,1.0
62724,COJIE,dog,2017,Toronto,1.0
62725,COKI,dog,2017,Toronto,1.0
62726,COLBIE,dog,2017,Toronto,1.0
62727,COLEY,dog,2017,Toronto,1.0
62728,COLGAN,dog,2017,Toronto,1.0
62729,COLIS,dog,2017,Toronto,1.0
62730,COLITAS,dog,2017,Toronto,1.0
62731,COLLALAROSA,dog,2017,Toronto,1.0
62732,COLLIE,dog,2017,Toronto,1.0
62733,COLOCOLO,dog,2017,Toronto,1.0
62734,COLONEL,dog,2017,Toronto,1.0
62735,COLONEL POPC,dog,2017,Toronto,1.0
62736,COLTER,dog,2017,Toronto,1.0
62737,COLTON,dog,2017,Toronto,1.0
62738,COMANCHE,dog,2017,Toronto,1.0
62739,COMFY,dog,2017,Toronto,1.0
62740,COMO,dog,2017,Toronto,1.0
62741,CONDOR,dog,2017,Toronto,1.0
62742,CONGE,dog,2017,Toronto,1.0
62743,CONGO,dog,2017,Toronto,1.0
62744,CONGUITO,dog,2017,Toronto,1.0
62745,CONITO,dog,2017,Toronto,1.0
62746,CONNOLLY,dog,2017,Toronto,1.0
62747,CONSTABLE,dog,2017,Toronto,1.0
62748,CONSTANTIN,dog,2017,Toronto,1.0
62749,CONSTANTINA,dog,2017,Toronto,1.0
62750,CONWAY,dog,2017,Toronto,1.0
62751,CONYAK,dog,2017,Toronto,1.0
62752,COO,dog,2017,Toronto,1.0
62753,COODIE,dog,2017,Toronto,1.0
62754,COOKE,dog,2017,Toronto,1.0
62755,COOKIE HEER,dog,2017,Toronto,1.0
62756,COOKIE LEE,dog,2017,Toronto,1.0
62757,COOKIEMONSTR,dog,2017,Toronto,1.0
62758,COOKIEPRINCE,dog,2017,Toronto,1.0
62759,COOLY,dog,2017,Toronto,1.0
62760,COOPA,dog,2017,Toronto,1.0
62761,COOTER,dog,2017,Toronto,1.0
62762,COPE,dog,2017,Toronto,1.0
62763,COPITO MARIN,dog,2017,Toronto,1.0
62764,COPO,dog,2017,Toronto,1.0
62765,COQUETTA,dog,2017,Toronto,1.0
62766,CORBEN,dog,2017,Toronto,1.0
62767,CORBIE,dog,2017,Toronto,1.0
62768,CORBIN,dog,2017,Toronto,1.0
62769,CORDELIA,dog,2017,Toronto,1.0
62770,CORDO,dog,2017,Toronto,1.0
62771,CORKI,dog,2017,Toronto,1.0
62772,CORMAC,dog,2017,Toronto,1.0
62773,CORO,dog,2017,Toronto,1.0
62774,CORRA-BHEINN,dog,2017,Toronto,1.0
62775,CORTICO,dog,2017,Toronto,1.0
62776,CORVETTE,dog,2017,Toronto,1.0
62777,COSETTE,dog,2017,Toronto,1.0
62778,COSIMA,dog,2017,Toronto,1.0
62779,COSITA,dog,2017,Toronto,1.0
62780,COTE,dog,2017,Toronto,1.0
62781,COUCOU,dog,2017,Toronto,1.0
62782,COUNSEL,dog,2017,Toronto,1.0
62783,COURAGE,dog,2017,Toronto,1.0
62784,COVEY,dog,2017,Toronto,1.0
62785,COVFEFE,dog,2017,Toronto,1.0
62786,COWIE,dog,2017,Toronto,1.0
62787,COYOTE,dog,2017,Toronto,1.0
62788,COZMO,dog,2017,Toronto,1.0
62789,CP,dog,2017,Toronto,1.0
62790,CPT LOU,dog,2017,Toronto,1.0
62791,CRACKER,dog,2017,Toronto,1.0
62792,CREAM PUFF,dog,2017,Toronto,1.0
62793,CREAMPUFF,dog,2017,Toronto,1.0
62794,CREDIT,dog,2017,Toronto,1.0
62795,CREEDANCE,dog,2017,Toronto,1.0
62796,CRESCENDA,dog,2017,Toronto,1.0
62797,CRESS,dog,2017,Toronto,1.0
62798,CRIA,dog,2017,Toronto,1.0
62799,CRICKETT,dog,2017,Toronto,1.0
62800,CRINGER,dog,2017,Toronto,1.0
62801,CRISPIN,dog,2017,Toronto,1.0
62802,CRIXUS,dog,2017,Toronto,1.0
62803,CROOKS,dog,2017,Toronto,1.0
62804,CROWN ROYAL,dog,2017,Toronto,1.0
62805,CRUELLA,dog,2017,Toronto,1.0
62806,CRUISES,dog,2017,Toronto,1.0
62807,CRUMB,dog,2017,Toronto,1.0
62808,CRUMBCAKE,dog,2017,Toronto,1.0
62809,CRUMPET,dog,2017,Toronto,1.0
62810,CRUZE,dog,2017,Toronto,1.0
62811,CRUZER TOWN,dog,2017,Toronto,1.0
62812,CSABA,dog,2017,Toronto,1.0
62813,CSILLAG,dog,2017,Toronto,1.0
62814,CUBEGG,dog,2017,Toronto,1.0
62815,CUBIE,dog,2017,Toronto,1.0
62816,CUBONE,dog,2017,Toronto,1.0
62817,CUBY,dog,2017,Toronto,1.0
62818,CUCA,dog,2017,Toronto,1.0
62819,CUCO EMILIO,dog,2017,Toronto,1.0
62820,CUDDLE,dog,2017,Toronto,1.0
62821,CUDDLES ROSE,dog,2017,Toronto,1.0
62822,CUDDY,dog,2017,Toronto,1.0
62823,CUDI,dog,2017,Toronto,1.0
62824,CUILEAN AODH,dog,2017,Toronto,1.0
62825,CUILIN,dog,2017,Toronto,1.0
62826,CULLEN,dog,2017,Toronto,1.0
62827,CULLY,dog,2017,Toronto,1.0
62828,CUMBA,dog,2017,Toronto,1.0
62829,CUMIAN,dog,2017,Toronto,1.0
62830,CURIE,dog,2017,Toronto,1.0
62831,CURRIE,dog,2017,Toronto,1.0
62832,CUSTARD,dog,2017,Toronto,1.0
62833,CUSTER,dog,2017,Toronto,1.0
62834,CUTE,dog,2017,Toronto,1.0
62835,CUTEE,dog,2017,Toronto,1.0
62836,CUTIEE,dog,2017,Toronto,1.0
62837,CUTLASS,dog,2017,Toronto,1.0
62838,CUTSU,dog,2017,Toronto,1.0
62839,CUTTY,dog,2017,Toronto,1.0
62840,CV,dog,2017,Toronto,1.0
62841,CYBELLE,dog,2017,Toronto,1.0
62842,CYCLONE,dog,2017,Toronto,1.0
62843,CYCLOPS,dog,2017,Toronto,1.0
62844,CYNDY,dog,2017,Toronto,1.0
62845,CYNTHIA,dog,2017,Toronto,1.0
62846,CYRANO,dog,2017,Toronto,1.0
62847,CZAKO,dog,2017,Toronto,1.0
62848,CZARNY,dog,2017,Toronto,1.0
62849,CZESIU,dog,2017,Toronto,1.0
62850,CZIGA,dog,2017,Toronto,1.0
62851,D,dog,2017,Toronto,1.0
62852,D'ARGO,dog,2017,Toronto,1.0
62853,D.J,dog,2017,Toronto,1.0
62854,D2,dog,2017,Toronto,1.0
62855,D2 (TOMMY),dog,2017,Toronto,1.0
62856,DA BAO,dog,2017,Toronto,1.0
62857,DA VINCI,dog,2017,Toronto,1.0
62858,DABAI,dog,2017,Toronto,1.0
62859,DACKO,dog,2017,Toronto,1.0
62860,DADDY,dog,2017,Toronto,1.0
62861,DAEGAN,dog,2017,Toronto,1.0
62862,DAFFANY,dog,2017,Toronto,1.0
62863,DAFFY,dog,2017,Toronto,1.0
62864,DAFNI,dog,2017,Toronto,1.0
62865,DAGAN,dog,2017,Toronto,1.0
62866,DAHLIA,dog,2017,Toronto,1.0
62867,DAI DAI,dog,2017,Toronto,1.0
62868,DAISY BELL,dog,2017,Toronto,1.0
62869,DAISY COCO,dog,2017,Toronto,1.0
62870,DAISY DUKE,dog,2017,Toronto,1.0
62871,DAISY FAY,dog,2017,Toronto,1.0
62872,DAISY MAI,dog,2017,Toronto,1.0
62873,DAISY SEGAL,dog,2017,Toronto,1.0
62874,DAIZSY,dog,2017,Toronto,1.0
62875,DAKOTA ROSE,dog,2017,Toronto,1.0
62876,DALIA,dog,2017,Toronto,1.0
62877,DALILA,dog,2017,Toronto,1.0
62878,DALILAH,dog,2017,Toronto,1.0
62879,DALTO,dog,2017,Toronto,1.0
62880,DAMION,dog,2017,Toronto,1.0
62881,DAN DAN,dog,2017,Toronto,1.0
62882,DANCER,dog,2017,Toronto,1.0
62883,DANDEE,dog,2017,Toronto,1.0
62884,DANDY MICH,dog,2017,Toronto,1.0
62885,DANFORTH,dog,2017,Toronto,1.0
62886,DANGA,dog,2017,Toronto,1.0
62887,DANGO,dog,2017,Toronto,1.0
62888,DANIEL,dog,2017,Toronto,1.0
62889,DANNETTE,dog,2017,Toronto,1.0
62890,DANNI,dog,2017,Toronto,1.0
62891,DANNII,dog,2017,Toronto,1.0
62892,DANNY BOY,dog,2017,Toronto,1.0
62893,DANSON,dog,2017,Toronto,1.0
62894,DAO DAO,dog,2017,Toronto,1.0
62895,DAPHNEE,dog,2017,Toronto,1.0
62896,DARBAMBI,dog,2017,Toronto,1.0
62897,DARCHIN,dog,2017,Toronto,1.0
62898,DARCIE,dog,2017,Toronto,1.0
62899,DARCY ALBERT,dog,2017,Toronto,1.0
62900,DARE,dog,2017,Toronto,1.0
62901,DARKIE,dog,2017,Toronto,1.0
62902,DARKO,dog,2017,Toronto,1.0
62903,DARKY,dog,2017,Toronto,1.0
62904,DARLING,dog,2017,Toronto,1.0
62905,DARLYNE,dog,2017,Toronto,1.0
62906,DARNEL,dog,2017,Toronto,1.0
62907,DARONG,dog,2017,Toronto,1.0
62908,DARROW,dog,2017,Toronto,1.0
62909,DART,dog,2017,Toronto,1.0
62910,DARWYN,dog,2017,Toronto,1.0
62911,DASCH,dog,2017,Toronto,1.0
62912,DASCHA,dog,2017,Toronto,1.0
62913,DASEIN,dog,2017,Toronto,1.0
62914,DASHWOOD,dog,2017,Toronto,1.0
62915,DASIE,dog,2017,Toronto,1.0
62916,DASTAN,dog,2017,Toronto,1.0
62917,DASUL,dog,2017,Toronto,1.0
62918,DASY,dog,2017,Toronto,1.0
62919,DATA,dog,2017,Toronto,1.0
62920,DAWN,dog,2017,Toronto,1.0
62921,DAXIE,dog,2017,Toronto,1.0
62922,DAXON,dog,2017,Toronto,1.0
62923,DAXTER,dog,2017,Toronto,1.0
62924,DAY,dog,2017,Toronto,1.0
62925,DAYA,dog,2017,Toronto,1.0
62926,DAYLA,dog,2017,Toronto,1.0
62927,DAYTONA,dog,2017,Toronto,1.0
62928,DAYZ,dog,2017,Toronto,1.0
62929,DAZI,dog,2017,Toronto,1.0
62930,DAZIE,dog,2017,Toronto,1.0
62931,DAZYMAY,dog,2017,Toronto,1.0
62932,DAZZ,dog,2017,Toronto,1.0
62933,DC,dog,2017,Toronto,1.0
62934,DDOONGI,dog,2017,Toronto,1.0
62935,DE DI,dog,2017,Toronto,1.0
62936,DE-DEE,dog,2017,Toronto,1.0
62937,DEAN,dog,2017,Toronto,1.0
62938,DEANNA,dog,2017,Toronto,1.0
62939,DEANO,dog,2017,Toronto,1.0
62940,DEARY,dog,2017,Toronto,1.0
62941,DEB,dog,2017,Toronto,1.0
62942,DEBBIE,dog,2017,Toronto,1.0
62943,DEBO,dog,2017,Toronto,1.0
62944,DECCO,dog,2017,Toronto,1.0
62945,DECKARD,dog,2017,Toronto,1.0
62946,DECLYN,dog,2017,Toronto,1.0
62947,DECO,dog,2017,Toronto,1.0
62948,DECO JUNIOR,dog,2017,Toronto,1.0
62949,DEE O GEE,dog,2017,Toronto,1.0
