Zeitpunkt,Kanton,Ort,Höhe,Expo,Aktivität,Gef. Stufe,erfasst,verschüttet,gestorben
12/2/2019,SG,Wildhaus-Alt St. Johann,2150,E,2,3,1,0,0
14/2/2019,BE,Diemtigen,2300,W,1,2,1,0,0
14/2/2019,SG,Wildhaus-Alt St. Johann,1765,NE,1,2,2,0,0
15/2/2019,GR,Samedan,2700,N,1,2,1,1,1
15/2/2019,GR,Medel (Lucmagn),2345,E,1,2,1,0,0
15/2/2019,GR,Davos,2710,N,1,2,1,0,0
15/2/2019,UR,Spiringen,2030,N,1,2,1,0,0
16/2/2019,BE,Reichenbach im Kandertal / Frutigen,0,,1,2,1,0,0
17/2/2019,FR,Plaffeien,1950,W,1,2↗︎3,1,1,1
19/2/2019,VS,Crans-Montana,2745,S,3,2,5,1,1
21/2/2019,UR,Realp,1790,E,,1↗︎2,2,0,0
23/2/2019,BE,Grindelwald,0,N,1,1↗︎3,1,0,0
3/3/2019,UR,Wassen,2300,SE,1,2,1,0,0
6/3/2019,OW,Engelberg,2200,N,1,2,3,0,0
8/3/2019,UR,Andermatt,1970,N,2,(3),1,0,0
12/3/2019,GR,Bever,2670,E,1,2,1,0,0
12/3/2019,VS,Anniviers,2680,S,2,3,1,1,0
12/3/2019,VS,Nendaz,3050,NE,2,3,1,0,0
12/3/2019,TI,Bedretto,2700,N,1,3,1,0,0
12/3/2019,UR,Andermatt,0,,2,3,1,0,0
13/3/2019,VS,Oberems,2000,E,1,(2),1,1,1
15/3/2019,GR,Zuoz,2800,S,1,3,6,3,0
17/3/2019,VS,Martigny-Combe,2700,NE,1,2,1,0,0
17/3/2019,GR,Samedan,2850,N,,2,4,0,0
21/3/2019,VS,Val-d'Illiez,2050,NW,1,2,1,0,0
24/3/2019,VS,Orsières,2285,NE,1,1↗︎2,4,2,1
30/3/2019,UR,Attinghausen,2160,SE,1,1↗︎2,1,0,0
5/4/2019,UR,Realp,1860,NE,3,(4),1,0,0
5/4/2019,GR,Davos,2050,NE,2,3,1,0,0
5/4/2019,GR,Arosa,2700,NW,2,3,1,0,0
9/4/2019,UR,Göschenen,1750,E,3,(2),1,1,0
20/4/2019,UR,Andermatt,2100,NW,1,1↗︎3,1,0,0
22/4/2019,VS,Bourg-Saint-Pierre,2300,N,1,1↗︎2,1,0,0
26/4/2019,VS,Fieschertal,3400,SW,1,(3),4,4,4
26/4/2019,VS,Blatten,3400,NW,1,3,5,0,0
30/4/2019,BE,Guttannen,2680,S,1,2,6,0,0
7/5/2019,GR,Davos,2790,N,1,2,1,0,0
11/5/2019,VS,Bagnes,3310,NW,1,2,6,3,1
12/5/2019,VS,Saint-Martin,2800,NE,1,2,2,0,0
16/5/2019,VS,Obergoms,1927,SE,3,txt,1,1,0
23/6/2019,BE,Lauterbrunnen,3300,W,1,-,1,0,0
26/10/2019,VS,Saas-Fee,3728,N,1,-,4,0,0
9/11/2019,VS,Saas-Fee,3030,NW,2,txt,1,0,0
30/11/2019,UR,Realp,2889,E,1,3,1,0,0
1/12/2019,SG,Nesslau,2070,NW,1,3,1,0,0
7/12/2019,VS,Simplon,2135,E,1,(2),1,0,0
14/12/2019,VS,Lens,2000,S,2,4,1,0,0
14/12/2019,SG,Buchs,1710,NE,1,(3),1,0,0
15/12/2019,OW,Engelberg,2040,NW,2,3,1,1,1
15/12/2019,GR,Arosa,2733,E,2,3,1,0,0
15/12/2019,GR,Ilanz/Glion,2080,N,1,3,2,0,0
15/12/2019,GR,Avers,2820,NE,1,3,1,0,0
15/12/2019,GR,Conters im Prättigau,2346,NE,1,3,1,0,0
18/12/2019,UR,Andermatt,2840,NW,3,3,5,0,0
22/12/2019,VS,Nendaz,2403,SE,2,3,2,1,0
23/12/2019,VS,Isérables,2386,N,2,4,1,0,0
23/12/2019,GR,Davos,2380,W,1,3,1,0,0
26/12/2019,GR,St. Moritz,2964,SE,2,3,1,1,1
26/12/2019,UR,Andermatt,2250,S,3,3,6,0,0
27/12/2019,VS,Bagnes,2600,W,2,3,1,0,0
28/12/2019,VS,Wiler (Lötschen),2730,S,1,3,1,1,1
28/12/2019,VS,Wiler (Lötschen),2730,S,,3,2,0,0
28/12/2019,VS,Wiler (Lötschen),2555,SE,,3,1,0,0
28/12/2019,GR,Davos,2639,E,1,3,1,0,0
29/12/2019,GR,Bever,3322,SE,1,3,3,0,0
2/1/2020,GL,Glarus Süd,2420,NW,1,2,1,0,0
2/1/2020,UR,Unterschächen,2166,NW,1,2,1,0,0
3/1/2020,UR,Realp,2230,N,1,2,1,0,0
3/1/2020,VS,Orsières,2191,N,1,2,1,0,0
18/1/2020,SZ,Riemenstalden / Muotathal,2040,NW,1,3,1,0,0
18/1/2020,SG,Nesslau,2100,W,1,2,1,0,0
24/1/2020,VS,Mont-Noble,2600,NE,1,1,1,0,0
24/1/2020,GR,Davos,2727,NW,1,1,1,0,0
25/1/2020,GR,Davos,2575,N,1,1,1,0,0
29/1/2020,OW,Kerns,1700,N,2,3,1,0,0
29/1/2020,GR,Vals,2625,NE,1,3,1,0,0
29/1/2020,NW,Wolfenschiessen,2310,NE,2,3,4,0,0
29/1/2020,NW,Wolfenschiessen,1880,NE,2,3,1,0,0
30/1/2020,VS,Bagnes,2600,SW,2,3,2,2,0
30/1/2020,VS,Bagnes,2580,W,2,3,1,0,0
30/1/2020,BE,Guggisberg,1560,N,1,(3),1,0,0
30/1/2020,NW,Wolfenschiessen,1630,NE,2,3,1,0,0
30/1/2020,VS,Nendaz,2580,NW,1,3,2,1,0
30/1/2020,GR,Klosters-Serneus,2570,W,2,3,1,0,0
31/1/2020,VS,Mont-Noble,2580,E,2,3,1,0,0
31/1/2020,VS,Oberems,3000,SE,1,3,4,0,0
31/1/2020,BE,Diemtigen,1790,W,1,3,1,0,0
31/1/2020,VS,Evolène,2580,E,2,3,2,0,0
31/1/2020,VS,Evolène,2230,E,2,3,1,0,0
1/2/2020,GR,Davos,2730,NE,1,3,1,0,0
1/2/2020,VS,Anniviers,2710,NE,2,3,1,0,0
1/2/2020,GR,Davos,1730,NE,2,(3),1,0,0
1/2/2020,GR,Davos,2460,NW,2,3,1,0,0
1/2/2020,GR,Davos,2520,NE,1,3,1,0,0
5/2/2020,VS,Bourg-Saint-Pierre,2720,W,1,3,2,0,0
7/2/2020,GR,Davos,2535,E,1,3,1,0,0
8/2/2020,VS,Anniviers,2550,NW,2,2,1,0,0
9/2/2020,UR,Realp,2710,NE,1,2,2,0,0
13/2/2020,VS,Simplon,3145,N,1,2,3,2,2
14/2/2020,VS,Zermatt,2590,SE,2,3,1,0,0
14/2/2020,VS,Crans-Montana,2530,E,2,3,1,0,0
16/2/2020,GR,Davos,2690,E,1,2,5,0,0
16/2/2020,GR,Davos,2566,NW,1,2,1,0,0
18/2/2020,VS,Bagnes,2370,NE,1,2,1,0,0
18/2/2020,VS,Nendaz,3058,NE,2,2,1,0,0
20/2/2020,GR,Davos,2470,NW,2,2,1,0,0
28/2/2020,GR,Arosa,2700,E,2,3,1,0,0
28/2/2020,GR,Davos,2260,SW,2,3,1,0,0
29/2/2020,VS,Guttet-Feschel,2830,SE,2,3,1,0,0
1/3/2020,VS,Salvan,2434,E,2,3,1,0,0
2/3/2020,GR,Valsot,2853,E,1,2,2,0,0
3/3/2020,VS,Val-d’Illiez,2150,SE,3,4,1,1,0
3/3/2020,BE,Rüschegg,2100,E,1,3,1,0,0
4/3/2020,GR,S-chanf,2690,SE,1,3,1,0,0
5/3/2020,VS,Isérables,2410,NW,2,3,1,0,0
7/3/2020,TI,Blenio,2510,W,1,3,1,0,0
7/3/2020,VS,Saint-Martin,2490,NW,2,3,1,0,0
7/3/2020,VS,Champéry,1660,E,2,(3),1,0,0
7/3/2020,TI,Bedretto,1950,SE,1,(3),1,0,0
8/3/2020,GR,Davos,2640,NW,1,2,1,0,0
8/3/2020,SZ,Riemenstalden,2180,NW,1,3,1,0,0
8/3/2020,VS,Port-Valais,2080,NE,1,3,1,0,0
8/3/2020,VS,Blatten,2670,SE,,3,1,0,0
8/3/2020,NW,Wolfenschiessen,2340,NW,1,2,1,0,0
9/3/2020,GR,Zuoz,2620,W,1,2,4,1,0
10/3/2020,GR,Val Müstair,2380,N,1,2,1,0,0
11/3/2020,GR,Lantsch/Lenz,2820,SW,2,3,1,0,0
11/3/2020,VS,Evolène,3240,E,1,3,1,1,0
11/3/2020,GR,Val Müstair,2970,NE,1,3,1,0,0
17/3/2020,GR,Arosa,2690,NE,1,2,1,0,0
7/5/2020,BE,Guttannen,3880,S,1,-,1,1,1
8/5/2020,VS,Evolène,3360,N,1,-,2,2,1
9/5/2020,BE,Innertkirchen,2945,S,1,-,1,0,0
17/5/2020,VS,Bagnes / Evolène,3385,SE,1,txt,2,0,0
20/5/2020,VS,Bettmeralp,3450,S,1,txt,1,0,0
21/5/2020,UR,Silenen,3200,E,1,txt,1,0,0
6/6/2020,GR,Zernez,2750,,1,txt,1,0,0
27/9/2020,AI,Schwende,1640,S,1,txt,1,1,0
18/11/2020,GL,Glarus,2480,N,1,-,1,1,1
5/12/2020,AR,Hundwil,2330,W,1,2,1,0,0
5/12/2020,VS,Saas-Almagell,3015,NE,1,3,2,0,0
7/12/2020,NW,Wolfenschiessen,2090,NW,2,3,3,1,1
7/12/2020,NW,Wolfenschiessen,2076,E,2,3,1,0,0
8/12/2020,VS,Crans-Montana,2820,S,2,(2),1,1,1
8/12/2020,UR,Bürglen,2075,E,1,3,1,1,0
10/12/2020,OW,Engelberg,2340,N,2,3,2,0,0
10/12/2020,GR,Luzein,2377,NW,1,(3),2,0,0
10/12/2020,VS,Saas-Fee,3370,NW,2,3,1,1,1
10/12/2020,VS,Zermatt,3303,N,2,3,1,0,0
11/12/2020,VS,Ried-Brig,2655,N,1,3,1,0,0
11/12/2020,GR,Samedan,3100,NW,1,3,1,0,0
11/12/2020,FR,Gruyères,1620,N,1,(2),1,0,0
13/12/2020,TI,Bedretto,2700,NE,1,2,1,1,1
13/12/2020,TI,Bedretto,2170,SE,1,2,1,0,0
13/12/2020,TI,Bedretto,2570,NW,1,2,1,0,0
16/12/2020,VS,Nendaz,3260,NE,2,3,1,0,0
17/12/2020,VS,Nendaz,2580,N,2,3,1,0,0
17/12/2020,UR,Erstfeld,2425,NE,1,2,1,1,1
18/12/2020,VS,Zermatt,2500,,,3,1,0,0
19/12/2020,VS,Törbel,2812,E,1,3,1,0,0
22/12/2020,GR,Avers,2975,NE,1,2,1,0,0
26/12/2020,VS,Nendaz,2610,NE,2,3,2,0,0
26/12/2020,VS,Nendaz,2575,NE,2,3,3,0,0
26/12/2020,TI,Cevio,2750,W,1,3,1,0,0
26/12/2020,VS,Val de Bagnes,2650,NW,2,3,1,0,0
26/12/2020,VS,Nendaz,2950,N,2,3,5,1,0
26/12/2020,GR,Küblis,2260,SE,1,3,1,0,0
26/12/2020,GR,Avers,2840,E,1,3,1,0,0
26/12/2020,GR,Vaz/Obervaz,2340,SE,2,(3),1,0,0
26/12/2020,VS,Evolène,2860,E,1,3,2,2,0
27/12/2020,BE,Rüschegg,1950,N,1,3,2,0,0
27/12/2020,TI,Bedretto,2100,SE,1,(3),1,0,0
28/12/2020,BE,Hasliberg,1790,NE,3,(4),1,0,0
29/12/2020,BE,Lauterbrunnen,2260,N,1,3,2,0,0
29/12/2020,GR,Scuol,2471,SE,2,3,1,0,0
29/12/2020,GR,Madulain,2270,NE,1,3,1,0,0
29/12/2020,VS,Hérémence,3020,NE,1,3,1,1,1
30/12/2020,GR,Mesocco,2440,SE,1,3,1,0,0
31/12/2020,BE,Villeret,1400,E,1,2,1,0,0
31/12/2020,VS,Saillon,2530,E,1,3,2,1,0
31/12/2020,BE,Villeret,1320,NE,1,(2),1,0,1
1/1/2021,VS,Kippel,2580,NE,1,3,1,0,0
3/1/2021,GR,Silvaplana,2540,N,2,3,1,0,0
4/1/2021,GR,Val Müstair,2780,SE,1,2,1,0,0
8/1/2021,GR,Pontresina,2840,W,1,2,1,0,0
9/1/2021,VS,Simplon,2070,E,1,3,1,0,0
9/1/2021,NW,Beckenried,2070,NW,1,1,1,0,0
9/1/2021,VS,Brig-Glis,2210,N,1,(3),1,0,0
9/1/2021,VS,Chamoson,2480,NE,1,2,2,0,0
10/1/2021,BE,Diemtigen,1955,NW,1,(2),1,0,0
10/1/2021,VS,Ried-Brig,2480,N,1,2,1,0,0
10/1/2021,FR,Haut-Intyamon,1880,NW,1,2,1,0,0
10/1/2021,GR,Davos,2780,NE,1,2,1,0,0
10/1/2021,VS,Saint-Gingolph,1580,N,1,(2),1,0,0
11/1/2021,GR,Poschiavo,2460,SE,1,2,1,0,0
11/1/2021,None,None,2009,SW,,2,1,0,0
13/1/2021,BE,Hasliberg,1880,NW,2,3,1,0,0
14/1/2021,VS,Leytron,1800,SE,2,4,1,0,0
14/1/2021,VS,Champéry,2020,SE,2,4,1,0,0
14/1/2021,SG,Nesslau,1330,NW,1,3,3,0,0
15/1/2021,VS,Val de Bagnes,2630,NW,2,4,1,0,0
15/1/2021,BE,Grindelwald,1740,SW,2,(4),1,0,0
15/1/2021,GR,Davos,2370,NW,2,4,1,1,0
15/1/2021,NW,Emmetten,1430,NW,2,(4),2,1,1
15/1/2021,NW,Wolfenschiessen,1910,NE,2,4,1,0,0
16/1/2021,SZ,Morschach,1715,N,2,4,1,1,1
16/1/2021,OW,Engelberg,2320,NW,2,4,3,0,1
16/1/2021,VS,Albinen,2575,S,1,3,1,0,0
16/1/2021,NW,Wolfenschiessen,1830,N,2,4,1,1,0
16/1/2021,VS,Conthey / Savièse,2380,N,1,3,1,0,0
16/1/2021,VS,Riddes / Val de Bagnes (?),2300,,2,3,3,0,0
16/1/2021,VS,Evolène,2330,E,2,3,1,0,0
16/1/2021,VD,Ormont-Dessus,2040,NW,1,3,2,0,0
16/1/2021,None,None,1639,NE,,3,1,0,0
16/1/2021,GR,Val Müstair,2475,NE,1,3,1,0,0
16/1/2021,GR,Davos,2180,NE,2,4,2,0,0
16/1/2021,VS,Kippel,2700,S,2,3,1,1,0
16/1/2021,VS,Anniviers,2085,NE,1,3,1,1,0
16/1/2021,VS,Zermatt,2940,NE,2,3,1,1,0
16/1/2021,VS,Nendaz,2930,NW,2,3,1,0,0
16/1/2021,GR,Klosters-Serneus,2190,N,2,4,2,1,1
17/1/2021,BE,Saanen,2030,W,2,3,3,1,1
17/1/2021,VD,Veytaux / Montreux,1750,NW,2,3,4,1,1
18/1/2021,VS,Val de Bagnes,2700,W,2,3,2,0,1
18/1/2021,VS,Nendaz,2770,N,2,3,1,1,1
18/1/2021,GR,St. Moritz,2940,SE,2,3,1,1,0
19/1/2021,BE,Oberwil im Simmental,2070,SE,1,3,1,0,0
19/1/2021,VS,Evolène,2920,SW,1,3,3,0,0
20/1/2021,VS,Evolène,3180,SE,1,3,1,0,0
21/1/2021,VS,Unterbäch,2875,NE,1,3,3,1,0
22/1/2021,OW,Kerns,1190,NW,1,(3),1,0,0
23/1/2021,TI,Bedretto,2180,S,,3,1,0,0
23/1/2021,VS,Nendaz,2710,NE,1,3,2,2,1
23/1/2021,FR,Plaffeien,1700,W,1,(3),2,0,0
23/1/2021,GR,Vaz/Obervaz,2300,W,2,3,1,0,0
23/1/2021,TI,Faido,2030,SW,1,3,1,1,0
23/1/2021,GR,Avers,2380,NE,2,3,2,1,0
24/1/2021,VS,Anniviers,2700,E,2,3,1,1,0
24/1/2021,VS,Orsières,2330,W,1,3,1,0,0
24/1/2021,GR,Bergün Filisur,2600,NE,1,3,1,0,0
24/1/2021,BE,Lauterbrunnen,2100,S,1,3,1,0,0
24/1/2021,SG,Amden,1620,NE,1,(3),1,0,0
24/1/2021,VD,Ormont-Dessus,2000,NE,1,3,1,0,0
24/1/2021,BE,Lauterbrunnen,1950,N,1,3,1,0,0
24/1/2021,GR,Vaz/Obervaz,2380,NW,2,3,1,0,0
24/1/2021,VS,Anniviers,2730,N,2,3,1,0,0
24/1/2021,GR,Ilanz/Glion,2120,SE,2,(3),1,0,0
25/1/2021,BE,Adelboden,1780,E,1,(3),1,0,0
26/1/2021,BE,Grindelwald,2210,SE,2,3,1,0,0
26/1/2021,BE,Hasliberg,1920,NW,2,3,1,0,0
29/1/2021,BE,Lauterbrunnen,2260,NW,1,4,1,0,0
30/1/2021,GR,Avers,2650,E,3,3,2,2,0
31/1/2021,GR,Celerina/Schlarigna,2685,SE,2,3,1,1,0
31/1/2021,GR,Scuol,2730,SE,2,3,3,0,0
31/1/2021,GR,Scuol,2530,E,2,3,2,0,0
31/1/2021,GR,Davos,2490,E,1,3,1,0,0
31/1/2021,VS,Orsières,2020,N,2,4,1,1,1
31/1/2021,VS,Val de Bagnes,2500,W,2,4,1,0,0
1/2/2021,NW,Wolfenschiessen,1960,N,2,(3),1,0,0
1/2/2021,VD,La Rippe,1630,SE,,2,1,0,0
1/2/2021,GR,Scuol,2690,W,1,4,2,0,0
1/2/2021,GR,Pontresina,2675,SW,2,3,1,0,0
1/2/2021,GR,Scuol,2250,N,1,3,1,0,0
2/2/2021,VS,Anniviers,2500,,1,3,1,0,0
4/2/2021,TI,Bedretto,2100,S,1,(3),1,0,0
4/2/2021,GR,Celerina/Schlarigna,2850,SW,2,3,2,1,1
5/2/2021,GR,Val Müstair,2620,SW,2,3,1,0,0
6/2/2021,GR,Tujetsch,2750,NE,1,3,1,0,0
7/2/2021,TI,Bedretto,1780,NW,1,(3),1,0,0
8/2/2021,VS,Simplon,1940,SE,1,(3),1,0,0
8/2/2021,TI,Faido,2040,E,2,3,1,0,0
8/2/2021,VS,Wiler (Lötschen) / Blatten,2540,SE,2,2,1,0,0
11/2/2021,TI,Bedretto,2500,NE,1,3,2,0,0
11/2/2021,GR,Safiental,2100,N,1,(3),1,1,1
12/2/2021,GR,Val Müstair,2680,N,1,3,1,1,0
13/2/2021,BE,Boltigen,1930,S,1,(2),1,0,0
13/2/2021,VS,Orsières,2565,N,1,2,1,0,0
13/2/2021,SG,Mels,2300,NE,1,2,2,0,0
14/2/2021,GR,Klosters-Serneus,2640,NE,1,2,1,1,0
14/2/2021,GR,Arosa,2640,N,2,2,1,0,0
14/2/2021,GR,Klosters-Serneus,2790,W,1,2,1,0,0
14/2/2021,VS,Simplon,2210,N,1,2,1,0,0
14/2/2021,AI,Rüte,1490,NW,1,(2),1,0,0
14/2/2021,UR,Silenen,1810,NW,1,2,1,0,0
14/2/2021,OW,Giswil,1760,NE,1,(2),1,0,0
15/2/2021,VD,Rougemont,2420,N,1,2,1,0,0
15/2/2021,UR,Göschenen,2710,E,1,2,2,0,0
16/2/2021,GR,Scuol,2820,E,2,2,1,0,0
16/2/2021,GR,Tujetsch,2480,NW,1,2,1,1,0
16/2/2021,GR,Valsot,2880,SE,1,2,2,0,0
16/2/2021,GR,Poschiavo,2410,SE,1,2,1,0,0
17/2/2021,Bern,Gsteig,1977,NW,1,(2),1,0,0
17/2/2021,GR,Davos,2890,SW,1,2,1,0,0
17/2/2021,GR,Pontresina,2880,SE,1,2,2,1,1
21/2/2021,OW,Engelberg,2300,NE,1,2,1,0,0
22/2/2021,GR,Tschiertschen-Praden,2260,SE,1,2,1,0,0
24/2/2021,GR,Zuoz,2540,SE,1,2↗︎3,1,0,0
27/2/2021,GR,Pontresina,2480,E,2,2,1,0,0
6/3/2021,SG,Wartau,2160,NE,1,2,1,0,0
10/3/2021,VS,Bourg-Saint-Pierre,3320,W,1,1,1,0,0
10/3/2021,VS,Obergoms,2725,SW,1,1,1,0,0
12/3/2021,VS,Orsières,2710,N,1,2,1,0,0
13/3/2021,VS,Agarn,2970,NE,1,2,1,1,1
13/3/2021,GR,Luzein,2635,N,2,2,1,0,0
14/3/2021,TI,Bedretto,2020,NW,1,(3),1,0,0
17/3/2021,GR,Davos,2190,NE,2,3,1,0,0
17/3/2021,GR,Davos,2620,NE,1,3,1,1,1
18/3/2021,GR,Pontresina,2940,N,1,2,3,0,0
18/3/2021,UR,Andermatt,2415,N,2,3,2,2,0
18/3/2021,GR,Ilanz/Glion,2310,NE,1,3,1,0,0
18/3/2021,TI,Bedretto,1850,NW,1,(3),1,0,0
19/3/2021,UR,Andermatt,2290,N,2,3,1,0,0
19/3/2021,GR,Davos,2630,NW,2,3,1,0,0
19/3/2021,VS,Anniviers,2450,NW,2,3,1,0,0
19/3/2021,GR,Silvaplana,2915,N,1,2,2,0,0
19/3/2021,BE,Lenk,2070,SE,1,3,1,0,0
19/3/2021,NW,Wolfenschiessen,2090,SW,2,3,1,0,0
19/3/2021,VS,Mont-Noble,2660,W,1,3,1,1,0
19/3/2021,GR,Mesocco,2500,NE,1,3,1,0,0
19/3/2021,VS,Mont-Noble,2385,NW,2,3,1,1,1
20/3/2021,VS,Hérémence,2600,N,2,3,1,1,1
20/3/2021,GR,Breil/Brigels,2400,NE,2,3,2,0,0
20/3/2021,VS,Nendaz,2680,NE,2,3,3,2,0
20/3/2021,GR,Surses,3330,E,1,3,3,0,0
20/3/2021,GR,Samnaun,2720,N,2,3,1,0,0
20/3/2021,VS,Nendaz,2640,NE,2,3,1,0,0
20/3/2021,GR,Val Müstair,2940,E,1,3,1,0,0
20/3/2021,VS,Anniviers,2780,NW,2,3,1,1,0
20/3/2021,VS,Anniviers,2720,N,1,3,1,0,0
20/3/2021,VS,Goms,2300,NE,1,3,1,0,0
20/3/2021,GR,St. Moritz,2831,SE,2,3,1,0,0
20/3/2021,VS,Zermatt,2460,N,2,3,1,1,0
21/3/2021,BE,Grindelwald,2360,NW,2,3,5,0,0
21/3/2021,VS,Ayent,2590,SW,1,3,3,2,1
21/3/2021,FR,Jaun,1800,NW,1,3,1,0,0
21/3/2021,VS,Unterbäch,2800,NE,1,3,1,0,0
21/3/2021,VS,Binn,2530,W,1,3,1,0,0
21/3/2021,FR,Grandvillard,2090,NW,1,3,3,0,0
21/3/2021,TI,Cevio,2060,E,1,(3),1,0,0
21/3/2021,BE,Rüschegg,1800,N,1,3,1,0,0
21/3/2021,GR,St. Moritz,2960,E,1,3,1,0,0
21/3/2021,BE,Rüschegg,1930,NE,1,(3),1,0,0
21/3/2021,VD,Bex,2360,NW,1,3,1,0,0
21/3/2021,UR,Andermatt,2610,W,1,3,2,0,0
22/3/2021,UR,Andermatt,2360,S,2,3,1,0,0
22/3/2021,UR,Hospental,2510,S,2,3,3,0,0
23/3/2021,VS,Anniviers,3455,W,1,3,4,1,1
23/3/2021,UR,Andermatt,2090,NE,2,(3),3,2,2
23/3/2021,GR,Tujetsch,2270,SE,1,3,3,0,0
23/3/2021,GR,Bever,2690,N,1,3,1,0,0
23/3/2021,GR,Davos,2800,NW,1,3,1,1,0
25/3/2021,TI,Lavizzara,2820,NE,1,3,1,0,0
27/3/2021,VS,Naters,2450,E,2,2,1,0,0
27/3/2021,VS,Goms,3040,NE,1,2,1,0,0
27/3/2021,VS,Icogne,2480,S,1,(2),1,0,0
28/3/2021,VS,Orsières,2310,SE,1,2,3,0,0
28/3/2021,VS,Orsières,2450,E,1,2,1,0,0
28/3/2021,GR,Davos,2345,S,1,2,1,0,0
28/3/2021,GR,Davos,2240,SE,1,2,1,0,0
28/3/2021,UR,Realp,2300,SE,1,2,2,0,0
28/3/2021,VS,Eisten,2530,NE,1,2,1,0,0
28/3/2021,GR,Davos,2640,NW,1,2,1,0,0
30/3/2021,GR,Mesocco,2430,N,1,1↗︎3,2,0,0
2/4/2021,VS,Trient,3000,,1,1↗︎3,2,0,0
2/4/2021,VS,Anniviers,2560,W,1,1↗︎3,1,0,0
2/4/2021,GR,Davos,2670,N,1,1↗︎3,1,0,0
2/4/2021,VS,Fieschertal,3200,,1,1↗︎3,1,0,0
3/4/2021,BE,Guttannen,1650,NE,1,1↗︎2,1,0,0
9/4/2021,GR,Arosa,2800,W,1,2,1,0,0
9/4/2021,UR,Andermatt,2500,E,1,2,1,0,0
10/4/2021,VS,Obergoms,2630,N,1,2,1,0,0
13/4/2021,VD,Ormont-Dessous,2140,NW,,2,1,0,0
13/4/2021,GR,Silvaplana,2590,N,2,3,1,0,0
13/4/2021,BE,Reichenbach im Kandertal,2020,E,1,2,1,0,0
14/4/2021,GR,Medel,2390,SW,1,2,2,0,0
15/4/2021,BE,Innertkirchen,2860,E,1,2,1,0,0
16/4/2021,Bern,Lauenen,2002,,1,(2),1,0,0
17/4/2021,GR,Breil/Brigels,3000,SE,1,2,2,0,0
17/4/2021,BE,Lenk,2480,N,1,2,1,0,0
17/4/2021,GR,Davos,2770,NW,1,2,1,0,0
8/5/2021,GR,Lumnezia,3090,NE,1,2,2,0,0
8/5/2021,VS,Zwischbergen,3350,E,1,3,1,0,0
8/5/2021,BE,Lauenen,3040,N,1,3,1,1,0
9/5/2021,GR,Zernez,2900,SE,1,2↗︎3,2,0,0
9/5/2021,TI,Cevio,2880,NE,1,2↗︎3,2,0,0
12/5/2021,VS,Fieschertal,3570,SW,1,3,1,0,0
14/5/2021,GR,Sumvitg,3570,W,1,2,2,1,2
23/5/2021,VS,Liddes,2670,S,1,(3),2,0,0
23/5/2021,VS,Liddes,2690,N,1,(3),3,0,0
23/5/2021,VD,Ormont-Dessus,2815,N,1,3,2,0,0
29/5/2021,VS,Val de Bagnes,2290,NW,1,txt,1,0,0
29/5/2021,BE,Innertkirchen,2850,S,1,txt,1,0,0
13/6/2021,VS,Val de Bagnes,3370,NW,1,-,1,1,1
3/12/2021,GR,Luzein,2518,N,1,3,1,1,0
5/12/2021,GR,Surses,2674,N,1,3,1,0,0
5/12/2021,GR,Davos,2344,N,2,3,1,0,0
6/12/2021,VS,Val de Bagnes,2612,NW,2,3,1,1,0
9/12/2021,VS,Zermatt,2485,NE,2,3,1,1,0
9/12/2021,SZ,Alpthal,1634,N,1,3,1,0,0
11/12/2021,OW,Kerns,1900,N,2,(4),1,0,0
12/12/2021,GR,Celerina/Schlarigna,2691,E,2,3,4,4,0
12/12/2021,GR,Surses,3125,SW,1,3,2,0,0
12/12/2021,TI,Bedretto,2601,SE,1,3,2,0,0
15/12/2021,VS,Oberems,3022,NW,1,3,1,0,0
16/12/2021,GR,Pontresina,3011,S,1,2,3,0,0
17/12/2021,VD,Bex,1662,NW,1,2,1,0,0
17/12/2021,GR,Tschiertschen-Praden,2605,NE,1,3,1,0,0
17/12/2021,GR,Luzein,2522,NE,1,2,1,0,0
17/12/2021,VS,Zermatt,2774,N,2,3,1,1,1
18/12/2021,GR,Zuoz,2774,N,1,3,1,0,0
19/12/2021,BE,Innertkirchen,3049,NW,1,2,2,0,0
19/12/2021,GR,Davos,2778,W,1,2,1,0,0
27/12/2021,VD,Bex,2070,NE,1,2,1,0,0
27/12/2021,VS,Evionnaz,2200,NE,1,2,1,0,0
31/12/2021,GR,Klosters,2800,S,1,3,1,0,0
6/1/2022,VD,Leysin,2011,S,1,2,1,0,0
8/1/2022,NW,Beckenried,2080,NE,1,3,1,0,0
8/1/2022,GR,Davos,2897,S,1,2,1,0,0
13/1/2022,VS,Saas-Almagell,2980,S,1,2,1,0,0
15/1/2022,GR,Tschiertschen-Praden,2343,NE,2,2,1,0,0
21/1/2022,VS,Conthey,2410,NE,1,2,1,1,1
22/1/2022,VS,Ernen,2641,SW,1,2,1,0,0
23/1/2022,GR,Davos,2748,N,1,2,1,0,0
30/1/2022,GR,Zernez,2320,E,1,1,1,0,0
30/1/2022,GR,Safiental,2649,E,1,1,1,0,0
30/1/2022,SG,Flums,2000,E,1,(2),1,0,0
2/2/2022,GR,Klosters,1543,N,2,(4),1,0,0
2/2/2022,VS,Leytron,1888,E,2,(4),1,0,0
2/2/2022,GR,Davos,1547,NE,3,(4),1,0,0
2/2/2022,GL,Glarus Süd,1790,NW,1,(4),1,1,0
2/2/2022,VD,Ollon,1789,NE,3,(3),1,0,0
